,temperature,summary,windSpeed,visibility,apparentTemperature
2017-08-22 06:00:00-07:00,59.95,Mostly Cloudy,2.28,9.89,59.95
2017-08-22 07:00:00-07:00,59.92,Mostly Cloudy,2.07,8.72,59.92
2017-08-22 08:00:00-07:00,60.84,Mostly Cloudy,2.17,8.68,60.84
2017-08-22 09:00:00-07:00,62.71,Mostly Cloudy,2.57,8.79,62.71
2017-08-22 10:00:00-07:00,65.07,Mostly Cloudy,2.51,9.69,65.07
2017-08-22 11:00:00-07:00,67.65,Partly Cloudy,2.45,9.67,67.65
2017-08-22 12:00:00-07:00,69.68,Clear,3.35,9.93,69.68
2017-08-22 13:00:00-07:00,72.62,Clear,3.95,9.93,72.62
2017-08-22 14:00:00-07:00,73.46,Clear,4.13,9.68,73.46
2017-08-22 15:00:00-07:00,74.72,Clear,4.63,9.2,74.72
2017-08-22 16:00:00-07:00,74.41,Clear,5.24,9.76,74.41
2017-08-22 17:00:00-07:00,72.61,Clear,5.67,9.76,72.61
2017-08-22 18:00:00-07:00,70.86,Clear,5.58,10.0,70.86
2017-08-22 19:00:00-07:00,68.95,Clear,4.84,10.0,68.95
2017-08-22 20:00:00-07:00,66.11,Clear,4.14,10.0,66.11
2017-08-22 21:00:00-07:00,63.79,Clear,4.86,10.0,63.79
2017-08-22 22:00:00-07:00,62.48,Clear,4.59,10.0,62.48
2017-08-22 23:00:00-07:00,61.44,Clear,3.9,10.0,61.44
2017-08-23 00:00:00-07:00,60.87,Partly Cloudy,3.47,9.63,60.87
2017-08-23 01:00:00-07:00,60.24,Partly Cloudy,3.63,9.28,60.24
2017-08-23 02:00:00-07:00,59.64,Partly Cloudy,3.31,8.9,59.64
2017-08-23 03:00:00-07:00,59.31,Mostly Cloudy,2.65,8.36,59.31
2017-08-23 04:00:00-07:00,59.08,Mostly Cloudy,3.01,8.6,59.08
2017-08-23 05:00:00-07:00,58.71,Mostly Cloudy,3.61,8.93,58.71
2017-08-23 06:00:00-07:00,58.63,Overcast,3.77,8.68,58.63
2017-08-23 07:00:00-07:00,58.63,Overcast,3.39,7.33,58.63
2017-08-23 08:00:00-07:00,59.23,Overcast,2.98,6.59,59.23
2017-08-23 09:00:00-07:00,60.12,Overcast,3.0,5.99,60.12
2017-08-23 10:00:00-07:00,61.58,Overcast,2.83,6.12,61.58
2017-08-23 11:00:00-07:00,64.63,Mostly Cloudy,2.21,6.22,64.63
2017-08-23 12:00:00-07:00,67.13,Partly Cloudy,3.64,8.3,67.13
2017-08-23 13:00:00-07:00,68.68,Clear,3.99,9.83,68.68
2017-08-23 14:00:00-07:00,69.65,Clear,4.95,9.12,69.65
2017-08-23 15:00:00-07:00,69.98,Clear,5.33,9.06,69.98
2017-08-23 16:00:00-07:00,70.42,Clear,5.41,8.76,70.42
2017-08-23 17:00:00-07:00,69.53,Clear,5.37,9.16,69.53
2017-08-23 18:00:00-07:00,67.1,Clear,5.87,9.6,67.1
2017-08-23 19:00:00-07:00,63.91,Clear,6.01,9.6,63.91
2017-08-23 20:00:00-07:00,61.49,Partly Cloudy,5.64,9.55,61.49
2017-08-23 21:00:00-07:00,60.26,Mostly Cloudy,5.28,9.62,60.26
2017-08-23 22:00:00-07:00,59.91,Mostly Cloudy,5.01,9.48,59.91
2017-08-23 23:00:00-07:00,59.39,Partly Cloudy,5.06,9.92,59.39
2017-08-24 00:00:00-07:00,59.1,Partly Cloudy,4.44,10.0,59.1
2017-08-24 01:00:00-07:00,58.82,Mostly Cloudy,4.12,10.0,58.82
2017-08-24 02:00:00-07:00,58.66,Mostly Cloudy,4.19,10.0,58.66
2017-08-24 03:00:00-07:00,58.58,Mostly Cloudy,3.42,10.0,58.58
2017-08-24 04:00:00-07:00,58.7,Mostly Cloudy,4.08,9.85,58.7
2017-08-24 05:00:00-07:00,58.62,Mostly Cloudy,3.98,9.58,58.62
2017-08-24 06:00:00-07:00,58.41,Mostly Cloudy,3.8,9.93,58.41
2017-08-24 07:00:00-07:00,58.28,Mostly Cloudy,4.12,8.44,58.28
2017-08-24 08:00:00-07:00,58.66,Mostly Cloudy,4.24,8.88,58.66
2017-08-24 09:00:00-07:00,59.84,Mostly Cloudy,4.86,8.97,59.84
2017-08-24 10:00:00-07:00,61.21,Mostly Cloudy,4.76,9.9,61.21
2017-08-24 11:00:00-07:00,62.9,Mostly Cloudy,4.73,10.0,62.9
2017-08-24 12:00:00-07:00,64.74,Mostly Cloudy,4.67,10.0,64.74
2017-08-24 13:00:00-07:00,67.01,Partly Cloudy,4.64,10.0,67.01
2017-08-24 14:00:00-07:00,67.86,Partly Cloudy,5.24,10.0,67.86
2017-08-24 15:00:00-07:00,68.81,Partly Cloudy,6.07,10.0,68.81
2017-08-24 16:00:00-07:00,68.5,Partly Cloudy,5.07,10.0,68.5
2017-08-24 17:00:00-07:00,68.29,Partly Cloudy,5.29,10.0,68.29
2017-08-24 18:00:00-07:00,65.95,Clear,6.25,10.0,65.95
2017-08-24 19:00:00-07:00,63.69,Clear,5.53,10.0,63.69
2017-08-24 20:00:00-07:00,61.45,Partly Cloudy,4.07,9.39,61.45
2017-08-24 21:00:00-07:00,60.15,Partly Cloudy,4.08,10.0,60.15
2017-08-24 22:00:00-07:00,59.4,Partly Cloudy,3.66,9.78,59.4
2017-08-24 23:00:00-07:00,58.84,Partly Cloudy,3.36,9.59,58.84
2017-08-25 00:00:00-07:00,58.29,Partly Cloudy,3.22,9.22,58.29
2017-08-25 01:00:00-07:00,57.99,Mostly Cloudy,3.67,9.52,57.99
2017-08-25 02:00:00-07:00,57.67,Partly Cloudy,3.61,9.71,57.67
2017-08-25 03:00:00-07:00,57.24,Partly Cloudy,3.11,9.57,57.24
2017-08-25 04:00:00-07:00,56.91,Partly Cloudy,3.21,8.94,56.91
2017-08-25 05:00:00-07:00,56.43,Partly Cloudy,2.88,8.98,56.43
2017-08-25 06:00:00-07:00,56.45,Mostly Cloudy,2.2,8.8,56.45
2017-08-25 07:00:00-07:00,56.4,Mostly Cloudy,2.47,7.0,56.4
2017-08-25 08:00:00-07:00,57.54,Mostly Cloudy,2.38,7.0,57.54
2017-08-25 09:00:00-07:00,59.14,Mostly Cloudy,2.67,7.85,59.14
2017-08-25 10:00:00-07:00,61.71,Mostly Cloudy,2.94,8.22,61.71
2017-08-25 11:00:00-07:00,64.9,Partly Cloudy,2.96,9.18,64.9
2017-08-25 12:00:00-07:00,67.7,Clear,2.68,9.66,67.7
2017-08-25 13:00:00-07:00,70.42,Clear,3.24,9.67,70.42
2017-08-25 14:00:00-07:00,70.88,Clear,3.43,9.63,70.88
2017-08-25 15:00:00-07:00,72.92,Clear,3.62,9.42,72.92
2017-08-25 16:00:00-07:00,72.12,Clear,3.98,10.0,72.12
2017-08-25 17:00:00-07:00,71.9,Clear,3.69,9.58,71.9
2017-08-25 18:00:00-07:00,70.68,Clear,3.28,10.0,70.68
2017-08-25 19:00:00-07:00,68.86,Clear,2.66,10.0,68.86
2017-08-25 20:00:00-07:00,64.86,Clear,2.27,10.0,64.86
2017-08-25 21:00:00-07:00,62.47,Clear,2.7,10.0,62.47
2017-08-25 22:00:00-07:00,60.93,Clear,1.79,10.0,60.93
2017-08-25 23:00:00-07:00,60.16,Clear,0.9,10.0,60.16
2017-08-26 00:00:00-07:00,59.08,Clear,1.29,9.7,59.08
2017-08-26 01:00:00-07:00,58.7,Clear,1.38,9.72,58.7
2017-08-26 02:00:00-07:00,57.74,Clear,1.42,9.68,57.74
2017-08-26 03:00:00-07:00,57.67,Clear,0.79,9.02,57.67
2017-08-26 04:00:00-07:00,57.15,Clear,0.05,10.0,57.15
2017-08-26 05:00:00-07:00,57.17,Clear,0.32,7.11,57.17
2017-08-26 06:00:00-07:00,56.71,Partly Cloudy,0.52,7.38,56.71
2017-08-26 07:00:00-07:00,56.56,Clear,0.56,9.16,56.56
2017-08-26 08:00:00-07:00,58.3,Clear,0.68,8.59,58.3
2017-08-26 09:00:00-07:00,62.73,Clear,0.98,9.43,62.73
2017-08-26 10:00:00-07:00,67.88,Clear,1.21,9.31,67.88
2017-08-26 11:00:00-07:00,73.45,Clear,0.88,9.81,73.45
2017-08-26 12:00:00-07:00,78.31,Clear,1.33,10.0,78.34
2017-08-26 13:00:00-07:00,82.97,Clear,1.38,10.0,82.98
2017-08-26 14:00:00-07:00,86.15,Clear,2.7,10.0,86.15
2017-08-26 15:00:00-07:00,86.3,Clear,2.9,10.0,86.3
2017-08-26 16:00:00-07:00,87.57,Clear,3.03,10.0,87.57
2017-08-26 17:00:00-07:00,87.4,Clear,3.36,10.0,87.4
2017-08-26 18:00:00-07:00,83.25,Clear,3.44,10.0,83.25
2017-08-26 19:00:00-07:00,80.24,Clear,2.85,10.0,80.24
2017-08-26 20:00:00-07:00,74.82,Clear,2.73,10.0,74.82
2017-08-26 21:00:00-07:00,72.01,Clear,1.7,10.0,72.01
2017-08-26 22:00:00-07:00,69.42,Clear,1.08,10.0,69.42
2017-08-26 23:00:00-07:00,67.85,Clear,0.89,10.0,67.85
2017-08-27 00:00:00-07:00,65.85,Clear,1.24,10.0,65.85
2017-08-27 01:00:00-07:00,65.04,Clear,1.47,9.81,65.04
2017-08-27 02:00:00-07:00,64.06,Clear,1.48,9.72,64.06
2017-08-27 03:00:00-07:00,63.87,Clear,1.43,9.67,63.87
2017-08-27 04:00:00-07:00,63.1,Clear,1.17,9.55,63.1
2017-08-27 05:00:00-07:00,62.47,Clear,1.18,9.57,62.47
2017-08-27 06:00:00-07:00,62.44,Clear,1.56,9.22,62.44
2017-08-27 07:00:00-07:00,62.09,Clear,1.05,8.69,62.09
2017-08-27 08:00:00-07:00,63.69,Clear,0.79,9.32,63.69
2017-08-27 09:00:00-07:00,66.8,Clear,0.73,8.99,66.8
2017-08-27 10:00:00-07:00,72.19,Clear,1.18,9.26,72.19
2017-08-27 11:00:00-07:00,76.37,Clear,1.32,8.83,76.37
2017-08-27 12:00:00-07:00,80.05,Clear,1.56,8.13,80.69
2017-08-27 13:00:00-07:00,83.8,Clear,2.79,8.31,83.8
2017-08-27 14:00:00-07:00,84.54,Clear,2.54,10.0,84.54
2017-08-27 15:00:00-07:00,84.8,Clear,3.0,10.0,84.8
2017-08-27 16:00:00-07:00,85.88,Clear,2.7,10.0,85.88
2017-08-27 17:00:00-07:00,84.17,Clear,3.02,10.0,84.17
2017-08-27 18:00:00-07:00,82.51,Clear,3.14,10.0,82.51
2017-08-27 19:00:00-07:00,75.73,Clear,2.95,10.0,75.73
2017-08-27 20:00:00-07:00,74.39,Clear,2.29,10.0,74.39
2017-08-27 21:00:00-07:00,70.59,Clear,2.22,10.0,70.59
2017-08-27 22:00:00-07:00,66.97,Clear,2.35,10.0,66.97
2017-08-27 23:00:00-07:00,66.09,Clear,1.57,10.0,66.09
2017-08-28 00:00:00-07:00,65.08,Clear,1.27,9.72,65.08
2017-08-28 01:00:00-07:00,64.66,Clear,2.07,10.0,64.66
2017-08-28 02:00:00-07:00,63.57,Clear,3.15,9.69,63.57
2017-08-28 03:00:00-07:00,63.01,Clear,3.03,9.42,63.01
2017-08-28 04:00:00-07:00,61.76,Clear,2.7,9.68,61.76
2017-08-28 05:00:00-07:00,61.76,Clear,2.26,9.73,61.76
2017-08-28 06:00:00-07:00,60.37,Clear,1.73,9.79,60.37
2017-08-28 07:00:00-07:00,60.79,Clear,1.5,8.73,60.79
2017-08-28 08:00:00-07:00,62.25,Clear,1.67,9.4,62.25
2017-08-28 09:00:00-07:00,64.88,Clear,1.2,9.6,64.88
2017-08-28 10:00:00-07:00,67.84,Clear,1.8,9.87,67.84
2017-08-28 11:00:00-07:00,70.37,Clear,2.59,9.69,70.37
2017-08-28 12:00:00-07:00,74.31,Clear,1.94,9.72,74.31
2017-08-28 13:00:00-07:00,77.51,Clear,2.49,9.92,77.53
2017-08-28 14:00:00-07:00,78.99,Clear,2.48,10.0,79.02
2017-08-28 15:00:00-07:00,79.43,Clear,3.21,10.0,79.45
2017-08-28 16:00:00-07:00,77.07,Clear,3.39,10.0,77.07
2017-08-28 17:00:00-07:00,76.25,Clear,4.19,8.7,76.25
2017-08-28 18:00:00-07:00,72.61,Clear,5.15,7.87,72.61
2017-08-28 19:00:00-07:00,69.05,Clear,4.81,7.41,69.05
2017-08-28 20:00:00-07:00,67.0,Clear,4.01,8.08,67.0
2017-08-28 21:00:00-07:00,64.1,Clear,3.81,8.82,64.1
2017-08-28 22:00:00-07:00,62.74,Clear,3.3,8.79,62.74
2017-08-28 23:00:00-07:00,61.78,Clear,3.14,9.25,61.78
2017-08-29 00:00:00-07:00,61.1,Clear,3.35,9.0,61.1
2017-08-29 01:00:00-07:00,60.45,Partly Cloudy,3.15,9.28,60.45
2017-08-29 02:00:00-07:00,59.87,Partly Cloudy,3.34,9.25,59.87
2017-08-29 03:00:00-07:00,59.57,Partly Cloudy,3.89,9.44,59.57
2017-08-29 04:00:00-07:00,59.23,Mostly Cloudy,4.39,9.5,59.23
2017-08-29 05:00:00-07:00,58.7,Mostly Cloudy,4.73,9.4,58.7
2017-08-29 06:00:00-07:00,58.51,Mostly Cloudy,4.47,9.7,58.51
2017-08-29 07:00:00-07:00,58.18,Mostly Cloudy,3.81,8.46,58.18
2017-08-29 08:00:00-07:00,58.61,Overcast,4.4,9.51,58.61
2017-08-29 09:00:00-07:00,59.52,Mostly Cloudy,4.01,8.98,59.52
2017-08-29 10:00:00-07:00,60.79,Mostly Cloudy,4.12,8.88,60.79
2017-08-29 11:00:00-07:00,62.71,Mostly Cloudy,3.74,9.48,62.71
2017-08-29 12:00:00-07:00,65.36,Partly Cloudy,4.35,10.0,65.36
2017-08-29 13:00:00-07:00,66.6,Clear,4.66,9.78,66.6
2017-08-29 14:00:00-07:00,68.36,Partly Cloudy,4.23,9.51,68.36
2017-08-29 15:00:00-07:00,69.15,Clear,4.6,9.46,69.15
2017-08-29 16:00:00-07:00,70.29,Clear,5.35,10.0,70.29
2017-08-29 17:00:00-07:00,69.7,Clear,4.7,10.0,69.7
2017-08-29 18:00:00-07:00,69.67,Clear,4.96,10.0,69.67
2017-08-29 19:00:00-07:00,66.89,Clear,4.86,10.0,66.89
2017-08-29 20:00:00-07:00,63.71,Clear,4.27,10.0,63.71
2017-08-29 21:00:00-07:00,61.78,Clear,4.37,10.0,61.78
2017-08-29 22:00:00-07:00,60.62,Clear,4.55,10.0,60.62
2017-08-29 23:00:00-07:00,59.53,Partly Cloudy,4.36,10.0,59.53
2017-08-30 00:00:00-07:00,58.9,Partly Cloudy,3.22,10.0,58.9
2017-08-30 01:00:00-07:00,58.45,Partly Cloudy,3.07,10.0,58.45
2017-08-30 02:00:00-07:00,57.75,Partly Cloudy,3.64,9.69,57.75
2017-08-30 03:00:00-07:00,57.3,Partly Cloudy,3.64,10.0,57.3
2017-08-30 04:00:00-07:00,56.63,Partly Cloudy,3.52,9.6,56.63
2017-08-30 05:00:00-07:00,56.24,Partly Cloudy,3.43,10.0,56.24
2017-08-30 06:00:00-07:00,56.14,Mostly Cloudy,3.52,10.0,56.14
2017-08-30 07:00:00-07:00,55.73,Mostly Cloudy,3.32,10.0,55.73
2017-08-30 08:00:00-07:00,56.44,Mostly Cloudy,3.35,9.47,56.44
2017-08-30 09:00:00-07:00,57.69,Mostly Cloudy,3.08,9.6,57.69
2017-08-30 10:00:00-07:00,60.46,Mostly Cloudy,3.27,10.0,60.46
2017-08-30 11:00:00-07:00,63.69,Partly Cloudy,3.27,10.0,63.69
2017-08-30 12:00:00-07:00,66.09,Clear,3.52,10.0,66.09
2017-08-30 13:00:00-07:00,68.02,Clear,3.72,10.0,68.02
2017-08-30 14:00:00-07:00,69.99,Clear,3.92,10.0,69.99
2017-08-30 15:00:00-07:00,72.14,Clear,3.52,10.0,72.14
2017-08-30 16:00:00-07:00,72.75,Clear,4.55,10.0,72.75
2017-08-30 17:00:00-07:00,72.86,Clear,4.77,10.0,72.86
2017-08-30 18:00:00-07:00,70.95,Clear,4.87,10.0,70.95
2017-08-30 19:00:00-07:00,68.51,Clear,4.7,10.0,68.51
2017-08-30 20:00:00-07:00,64.9,Clear,4.61,10.0,64.9
2017-08-30 21:00:00-07:00,62.74,Clear,4.22,10.0,62.74
2017-08-30 22:00:00-07:00,61.04,Clear,3.5,10.0,61.04
2017-08-30 23:00:00-07:00,60.29,Clear,3.95,10.0,60.29
2017-08-31 00:00:00-07:00,59.77,Clear,2.95,10.0,59.77
2017-08-31 01:00:00-07:00,59.24,Clear,3.46,10.0,59.24
2017-08-31 02:00:00-07:00,58.68,Clear,3.31,10.0,58.68
2017-08-31 03:00:00-07:00,58.37,Clear,2.26,10.0,58.37
2017-08-31 04:00:00-07:00,57.84,Clear,2.1,10.0,57.84
2017-08-31 05:00:00-07:00,57.4,Clear,1.61,9.53,57.4
2017-08-31 06:00:00-07:00,57.52,Clear,0.92,10.0,57.52
2017-08-31 07:00:00-07:00,57.2,Clear,0.53,9.0,57.2
2017-08-31 08:00:00-07:00,59.98,Clear,0.28,10.0,59.98
2017-08-31 09:00:00-07:00,63.29,Clear,0.58,10.0,63.29
2017-08-31 10:00:00-07:00,67.35,Clear,0.65,10.0,67.35
2017-08-31 11:00:00-07:00,72.25,Clear,1.25,10.0,72.25
2017-08-31 12:00:00-07:00,77.33,Clear,0.86,9.08,77.33
2017-08-31 13:00:00-07:00,81.07,Clear,1.23,9.37,81.07
2017-08-31 14:00:00-07:00,85.31,Clear,2.42,8.7,85.31
2017-08-31 15:00:00-07:00,89.85,Clear,2.57,7.81,89.85
2017-08-31 16:00:00-07:00,92.88,Clear,2.87,7.69,92.88
2017-08-31 17:00:00-07:00,94.16,Clear,2.15,7.5,94.16
2017-08-31 18:00:00-07:00,91.85,Clear,2.68,7.73,91.85
2017-08-31 19:00:00-07:00,89.27,Clear,1.85,7.98,89.27
2017-08-31 20:00:00-07:00,82.21,Clear,1.57,8.79,82.21
2017-08-31 21:00:00-07:00,79.83,Clear,1.23,8.79,79.83
2017-08-31 22:00:00-07:00,76.97,Clear,0.83,9.67,76.97
2017-08-31 23:00:00-07:00,75.09,Clear,0.83,8.73,75.09
2017-09-01 00:00:00-07:00,74.02,Clear,0.72,8.61,74.02
2017-09-01 01:00:00-07:00,74.16,Clear,1.02,9.01,74.16
2017-09-01 02:00:00-07:00,73.0,Clear,0.89,9.13,73.0
2017-09-01 03:00:00-07:00,72.04,Clear,1.55,9.12,72.04
2017-09-01 04:00:00-07:00,71.45,Clear,1.32,8.57,71.45
2017-09-01 05:00:00-07:00,70.84,Clear,1.26,9.11,70.84
2017-09-01 06:00:00-07:00,71.19,Clear,1.42,9.25,71.19
2017-09-01 07:00:00-07:00,70.17,Clear,1.2,7.42,70.17
2017-09-01 08:00:00-07:00,73.16,Clear,1.28,7.67,73.16
2017-09-01 09:00:00-07:00,76.95,Clear,1.66,7.41,76.95
2017-09-01 10:00:00-07:00,84.11,Clear,1.43,5.15,84.11
2017-09-01 11:00:00-07:00,90.54,Clear,1.24,5.32,90.54
2017-09-01 12:00:00-07:00,95.2,Clear,0.59,5.94,95.2
2017-09-01 13:00:00-07:00,98.43,Clear,0.82,5.61,98.43
2017-09-01 14:00:00-07:00,100.01,Clear,0.67,5.61,100.01
2017-09-01 15:00:00-07:00,101.26,Clear,1.32,6.29,101.26
2017-09-01 16:00:00-07:00,102.89,Clear,2.55,6.35,102.89
2017-09-01 17:00:00-07:00,101.77,Clear,3.67,6.29,101.77
2017-09-01 18:00:00-07:00,100.16,Clear,4.26,5.95,100.16
2017-09-01 19:00:00-07:00,96.07,Clear,2.88,6.87,96.07
2017-09-01 20:00:00-07:00,91.45,Clear,1.89,6.88,91.45
2017-09-01 21:00:00-07:00,86.76,Clear,1.5,6.96,86.76
2017-09-01 22:00:00-07:00,83.97,Clear,0.79,7.23,83.97
2017-09-01 23:00:00-07:00,81.76,Clear,0.75,8.24,81.76
2017-09-02 00:00:00-07:00,78.88,Clear,0.59,7.92,78.88
2017-09-02 01:00:00-07:00,78.36,Clear,0.51,8.37,78.36
2017-09-02 02:00:00-07:00,77.43,Clear,0.96,8.19,77.43
2017-09-02 03:00:00-07:00,76.14,Clear,0.6,9.1,76.14
2017-09-02 04:00:00-07:00,75.27,Clear,0.36,10.0,75.27
2017-09-02 05:00:00-07:00,75.01,Clear,0.83,9.27,75.01
2017-09-02 06:00:00-07:00,74.26,Clear,0.91,9.26,74.26
2017-09-02 07:00:00-07:00,74.04,Clear,1.08,7.38,74.04
2017-09-02 08:00:00-07:00,75.23,Clear,1.21,7.36,75.23
2017-09-02 09:00:00-07:00,80.8,Clear,1.39,7.21,80.8
2017-09-02 10:00:00-07:00,86.47,Clear,1.32,7.35,86.47
2017-09-02 11:00:00-07:00,90.52,Clear,1.07,6.54,90.52
2017-09-02 12:00:00-07:00,94.97,Clear,0.47,7.44,94.97
2017-09-02 13:00:00-07:00,99.65,Clear,1.25,7.83,99.65
2017-09-02 14:00:00-07:00,101.4,Clear,1.73,7.54,101.4
2017-09-02 15:00:00-07:00,102.6,Clear,2.65,6.97,102.6
2017-09-02 16:00:00-07:00,103.75,Clear,2.98,8.1,103.75
2017-09-02 17:00:00-07:00,103.31,Clear,3.31,7.44,103.31
2017-09-02 18:00:00-07:00,99.91,Clear,3.57,7.67,99.91
2017-09-02 19:00:00-07:00,95.75,Clear,1.91,8.88,95.75
2017-09-02 20:00:00-07:00,89.99,Clear,1.27,10.0,89.99
2017-09-02 21:00:00-07:00,85.78,Clear,1.18,10.0,85.78
2017-09-02 22:00:00-07:00,83.85,Partly Cloudy,1.01,9.33,83.85
2017-09-02 23:00:00-07:00,80.69,Clear,0.3,9.24,80.69
2017-09-03 00:00:00-07:00,79.7,Clear,0.21,9.4,79.7
2017-09-03 01:00:00-07:00,79.5,Clear,0.35,8.94,79.5
2017-09-03 02:00:00-07:00,78.63,Clear,0.28,9.49,78.63
2017-09-03 03:00:00-07:00,77.87,Clear,1.27,8.95,77.87
2017-09-03 04:00:00-07:00,75.84,Clear,0.64,9.48,75.84
2017-09-03 05:00:00-07:00,75.13,Clear,0.85,9.45,75.13
2017-09-03 06:00:00-07:00,75.47,Clear,1.41,9.5,75.47
2017-09-03 07:00:00-07:00,75.09,Partly Cloudy,1.78,8.58,75.09
2017-09-03 08:00:00-07:00,75.54,Clear,1.18,8.89,75.54
2017-09-03 09:00:00-07:00,77.33,Partly Cloudy,0.31,7.78,77.33
2017-09-03 10:00:00-07:00,80.74,Partly Cloudy,2.25,8.32,80.99
2017-09-03 11:00:00-07:00,83.79,Partly Cloudy,1.24,7.85,83.79
2017-09-03 12:00:00-07:00,85.75,Partly Cloudy,1.83,8.12,85.75
2017-09-03 13:00:00-07:00,86.23,Partly Cloudy,2.94,8.08,86.23
2017-09-03 14:00:00-07:00,88.1,Partly Cloudy,2.68,8.02,88.1
2017-09-03 15:00:00-07:00,89.91,Partly Cloudy,3.12,7.87,89.91
2017-09-03 16:00:00-07:00,90.52,Partly Cloudy,2.83,6.25,90.52
2017-09-03 17:00:00-07:00,90.01,Partly Cloudy,3.28,7.14,90.01
2017-09-03 18:00:00-07:00,86.29,Clear,2.63,4.83,86.29
2017-09-03 19:00:00-07:00,81.54,Clear,2.81,4.01,81.54
2017-09-03 20:00:00-07:00,76.62,Clear,3.07,5.04,76.62
2017-09-03 21:00:00-07:00,74.72,Clear,1.53,5.07,74.72
2017-09-03 22:00:00-07:00,73.56,Clear,1.81,5.12,73.56
2017-09-03 23:00:00-07:00,72.32,Partly Cloudy,1.61,3.9,72.32
2017-09-04 00:00:00-07:00,70.56,Partly Cloudy,2.86,3.98,70.56
2017-09-04 01:00:00-07:00,70.59,Partly Cloudy,2.34,3.64,70.59
2017-09-04 02:00:00-07:00,70.4,Partly Cloudy,2.2,4.14,70.4
2017-09-04 03:00:00-07:00,70.25,Partly Cloudy,1.99,4.14,70.25
2017-09-04 04:00:00-07:00,69.42,Mostly Cloudy,1.16,4.35,69.42
2017-09-04 05:00:00-07:00,69.1,Partly Cloudy,0.46,4.35,69.1
2017-09-04 06:00:00-07:00,68.84,Partly Cloudy,0.64,4.07,68.84
2017-09-04 07:00:00-07:00,68.51,Clear,0.9,3.59,68.51
2017-09-04 08:00:00-07:00,70.12,Partly Cloudy,1.69,3.22,70.12
2017-09-04 09:00:00-07:00,72.51,Partly Cloudy,1.81,3.2,72.51
2017-09-04 10:00:00-07:00,74.57,Partly Cloudy,2.2,3.23,74.57
2017-09-04 11:00:00-07:00,76.25,Partly Cloudy,2.25,3.39,76.3
2017-09-04 12:00:00-07:00,75.46,Partly Cloudy,2.07,3.58,75.5
2017-09-04 13:00:00-07:00,75.66,Partly Cloudy,2.65,3.9,75.77
2017-09-04 14:00:00-07:00,75.53,Mostly Cloudy,2.69,4.61,75.7
2017-09-04 15:00:00-07:00,77.38,Partly Cloudy,4.04,6.69,77.72
2017-09-04 16:00:00-07:00,78.14,Partly Cloudy,4.03,8.21,78.57
2017-09-04 17:00:00-07:00,78.17,Mostly Cloudy,3.87,8.85,78.6
2017-09-04 18:00:00-07:00,77.62,Partly Cloudy,3.46,9.34,78.01
2017-09-04 19:00:00-07:00,75.96,Clear,3.4,9.68,76.29
2017-09-04 20:00:00-07:00,74.14,Clear,3.37,9.88,74.42
2017-09-04 21:00:00-07:00,73.37,Clear,3.73,9.89,73.62
2017-09-04 22:00:00-07:00,72.66,Clear,3.6,10.0,72.92
2017-09-04 23:00:00-07:00,71.96,Clear,3.95,10.0,72.25
2017-09-05 00:00:00-07:00,71.26,Clear,3.54,10.0,71.61
2017-09-05 01:00:00-07:00,71.07,Partly Cloudy,2.96,10.0,71.48
2017-09-05 02:00:00-07:00,70.57,Partly Cloudy,2.09,10.0,71.05
2017-09-05 03:00:00-07:00,69.98,Partly Cloudy,2.54,10.0,70.46
2017-09-05 04:00:00-07:00,69.74,Clear,2.77,10.0,70.2
2017-09-05 05:00:00-07:00,69.18,Partly Cloudy,3.18,10.0,69.62
2017-09-05 06:00:00-07:00,68.62,Partly Cloudy,2.95,10.0,69.04
2017-09-05 07:00:00-07:00,68.36,Mostly Cloudy,3.22,9.64,68.77
2017-09-05 08:00:00-07:00,69.39,Mostly Cloudy,2.78,9.56,69.87
2017-09-05 09:00:00-07:00,71.82,Partly Cloudy,2.38,9.69,72.37
2017-09-05 10:00:00-07:00,74.56,Partly Cloudy,1.61,10.0,75.16
2017-09-05 11:00:00-07:00,76.86,Clear,1.99,10.0,77.49
2017-09-05 12:00:00-07:00,78.88,Partly Cloudy,2.96,10.0,79.53
2017-09-05 13:00:00-07:00,79.62,Clear,3.35,10.0,81.67
2017-09-05 14:00:00-07:00,79.41,Clear,4.27,10.0,81.44
2017-09-05 15:00:00-07:00,78.97,Clear,4.9,9.94,79.58
2017-09-05 16:00:00-07:00,77.63,Clear,5.46,10.0,78.2
2017-09-05 17:00:00-07:00,75.38,Clear,6.52,10.0,75.9
2017-09-05 18:00:00-07:00,72.77,Clear,5.93,10.0,73.25
2017-09-05 19:00:00-07:00,70.71,Clear,3.93,10.0,71.08
2017-09-05 20:00:00-07:00,69.23,Clear,3.8,9.67,69.52
2017-09-05 21:00:00-07:00,68.25,Clear,2.96,9.47,68.49
2017-09-05 22:00:00-07:00,67.77,Clear,1.08,9.81,67.96
2017-09-05 23:00:00-07:00,67.57,Clear,0.63,9.71,67.75
2017-09-06 00:00:00-07:00,67.13,Clear,0.84,9.16,67.28
2017-09-06 01:00:00-07:00,66.18,Clear,2.52,9.41,66.31
2017-09-06 02:00:00-07:00,65.11,Clear,3.23,8.83,65.23
2017-09-06 03:00:00-07:00,64.24,Partly Cloudy,3.98,8.95,64.34
2017-09-06 04:00:00-07:00,63.65,Partly Cloudy,3.63,8.79,63.78
